user-name,clean_content,related_video,related_pics
喻金萍2628,回复@黑尾啊:对呀，我和你就是一样了，6年多来我都能够坚持下来就是因为有一种信念嘛不管是父母还是妻子，都是自己的亲人。都要尽自己责任照顾好其实每个人都会生病只不过我我们夫妻来说，这个时间稍微早了一点，妻子得病的时候47岁而且夫妻双方来说身体好的一方就应该照顾生病的一方这是人应该有最基本的良知吧。,{},{}
喻金萍2628,早上10:00开始给妻子解大便，差不多花了一个小时，把床上弄干净，刚刚弄干净以后可能忙中出错，忘了垫一个中单，然后床上又弄湿了，一切要从头来一遍。差不多用了一个半小时，现在才弄干净。现在外面又在下雨，所以家里两个取暖器就这样不停的开着。但一切都还好，妻子现在都很好，睡着也挺舒服的。只要妻子好，再苦再累也都值得。  ,"{'id': '4468930589425684', 'stream_url': 'http://f.video.weibocdn.com/004BxdOdgx07AJJa282A0104120082JX0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539171&ssig=bINoBm2r0W&KID=unistore,video'}",{}
喻金萍2628,武汉的天气就像目前的这场瘟疫一样捉摸不定。昨天的天气还是艳阳高照，温暖如春。可到了今天早上却又是寒风阵阵，凄雨绵绵。但不管天气如何，我们也得顽强的生活下去。谢谢大家的关心，我们夫妻俩现在目前都还好。我希望每一个生活在武汉这座城市的人们。不管我们现在经历了什么，以后会怎样。我们都应该记录下，每个人，每个家庭，在这段特殊日子里所发生的一切。让历史铭记。让后人谨记。衷心祝愿大家，不管是在武汉还是在全国各地，一切安好。一生平安。  ,"{'id': '4468885978546185', 'stream_url': 'http://f.video.weibocdn.com/004C3tCvgx07AJwZnnoH01041200gkTp0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539171&ssig=CwnCATj45M&KID=unistore,video'}",{}
喻金萍2628,回复@优雅-Cici:谢谢你的关心，我们夫妻每天都在家里，我也很少出门，日常所需都是社区志愿者帮我们买回来送到家里。//@优雅-Cici:您挺住…请看看这个：人民网正在收集的肺炎超话：,{},{}
喻金萍2628,回复@乐乐涵涵的妈妈:谢谢您的关心，都不容易，共同努力吧，熬过目兴这段艰难的日子，慢慢就会好起来了。//@乐乐涵涵的妈妈:不管说什么，只希望你能保重，我家也有一个这样的病人深有体会，太不容易了！,{},{}
喻金萍2628,回复@老青春的奋斗史:现在武汉这样的形势，出门都不敢，那敢上医院，谢谢关心。//@老青春的奋斗史:怎么还不去医院？,{},{}
喻金萍2628,回复@爱飞的小姐 的表态:谢谢您的关心，我们夫妻努力坚持，共同熬过目前这段艰难的日子。,{},{}
喻金萍2628,回复@xiaoxiaocan123徐娟3766 的表态:谢谢您的关心，在武汉现在这个特殊时期，给我们夫妻增加活下去的勇气。,{},{}
喻金萍2628,回复@Throb92342:惭愧。//@Throb92342:是个好老公，希望你妻子早点好起来,{},{}
喻金萍2628,回复@松仔娘Yilia:谢谢你的关注转发，更感谢🙏每一位微博网友的帮助。//@松仔娘Yilia:请大家扩散帮帮他们！ 楼主加油💪在坚持一下会好的！,{},{}
喻金萍2628,//@喻金萍2628:回复@deng_molly:我们现在居住的社区，汉阳区碧水青天社区的工作人员对我们都挺好的，家里需要用的东西都是社区优先安排帮我买回来。汉阳医院神经外科的主任雷丹医生也挺好的。妻子需要的纱布和鼻贴都是他在网上帮我挂号买到后，开电梯的大姐送到医务处的陈主任手中，然后由社区安排志愿,{},{}
喻金萍2628,回复@龟兔赛跑V001:妻子6年前因为一场大病从一个正常人成为了一个肢体一级智力三级的重度多重残疾人，我一直不能出去工作每月妻子单独享受的低保，1400元加230元的残疾人两项补贴。本人单位有下岗生活费，现在是780元。日子过得非常艰难，硚口区民政局每年还要以（本人家庭收入发生变化为由，丧尽天良减少我们的低保）,{},{}
喻金萍2628,回复@龟兔赛跑V001:对我们夫妻来说应该是。夫妻本是同林鸟。大难临头相依偎。//@龟兔赛跑V001:夫妻本是同林鸟，大难来时各自分，像您这样不离不弃的确实少见，祝 愿大嫂能够早日好起来，你也要多注意自己的身体。,{},{}
喻金萍2628,回复@嘟清净心:我们是在家里，从元月8号已经回家了。回家之前把家里的床拆了，然后买的医疗床，添置的这些医疗设备。//@嘟清净心:这是医院吗 情况好转吗,{},{}
喻金萍2628,"回复@小萌歌235163780:谢谢你的祝福。只能说与大家一样共度难关吧。//@小萌歌235163780:这个时候太难了。只能说祝福<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>",{},{}
喻金萍2628,回复@WEWEQIU:我们当时出院是因为实在坚持不了了，从去年的9月9日到今年的元月8日，整整4个月我一个人在医院里，家里来回两头跑一天4趟，虽然180一天请了个护工。但当时妻子从重症监护室住了一个月转到普通病房的时候特别难照顾。,{},{}
喻金萍2628,回复@小众自造:在我们这座城市里，不仅仅是政府的无能，我们夫妻6年来所经历的许多事情，不仅仅是无能而且是无耻，是民政系统对困难群众社会救助过程中最肮脏最无耻的事情。//@小众自造:说声加油！真的很无力，武汉政府真TM的无能。师傅，您一定要顶住。继续发博！,{},{}
喻金萍2628,回复@deng_molly:我们现在居住的社区，汉阳区碧水青天社区的工作人员对我们都挺好的，家里需要用的东西都是社区优先安排帮我买回来。汉阳医院神经外科的主任雷丹医生也挺好的。妻子需要的纱布和鼻贴都是他在网上帮我挂号买到后，开电梯的大姐送到医务处的陈主任手中，然后由社区安排志愿者司机师傅帮我拿回来送到家里。,{},{}
喻金萍2628,分享视频   ,"{'id': '4468638066081808', 'stream_url': 'http://f.video.weibocdn.com/003r16tzgx07AIrkO4TB010412006V2j0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539252&ssig=b01Anpby%2Fn&KID=unistore,video'}",{}
喻金萍2628,嘿buddy~来的正是时候！鱼哥闲篇超话是我最近感兴趣的地儿，来跟我一起来聊聊吧！就现在！戳这里→ ,{},{}
喻金萍2628,我分享了文章  ,{},{}
喻金萍2628,什么是公益，湖北，武汉的红十会能告诉公众吗？,{},{}
喻金萍2628,昨天晚上几乎一晚上又没睡。从12:00给妻子换尿布她醒来后开始一直都不能休息，差不多每隔半个小时就要起来给她翻身一次，因为妻子卧床的时间太长了，浑身不舒服，折腾到早上差不多5:00妻子才睡着，8点不到又被妻子喉咙里的呼噜声惊醒，赶紧从沙发上起来给她抽痰。然后就开始洗一晚上换下来的床单。尿布。家里的一个冰箱里面已经空了，几乎没有什么给妻子补充肉类的东西了。而且现在也买不到。社区昨天给了一袋子免费送的青菜。这样的日子持续下去我不知道能不能够坚持下去。妻子插在胃里的胃管已经快一个月了，也找不到医务人员人上门来换。而且现在这种疫情严重的情况下，我也不敢把妻子随便送到医院去换胃管。看着电视上武汉新闻频道里面说，武汉市政府组织了流动医疗队，给社区老人和行动不便的残疾人提供上门服务，可到现在我们也没看见。但不管多苦多累，我也得坚持吧。因为有妻子在我才有个家。  ,"{'id': '4468528007282713', 'stream_url': 'http://f.video.weibocdn.com/004xQiLplx07AHXtlI4M01041202IWmK0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=6737299b4e601cbe16ac3b8196e434b0&Expires=1581539252&ssig=LIY9XtEvM3&KID=unistore,video'}",{}
喻金萍2628, 转发 ,{},{}
喻金萍2628,包括写标语的人吗？,{},{}
喻金萍2628,回复@懒起画峨眉00:谢谢您的关心，无论目前，今后有多难我都会照顾好妻子，祝福大家平安。//@懒起画峨眉00:加油,{},{}
喻金萍2628,回复@大漠飞镇:谢谢您的关心，让我们夫妻在这个特殊的冬季里感受到阳光的温暖。🙏🙏🙏//@大漠飞镇:加油！,{},{}
喻金萍2628,现在的情况确实如此，,{},{}
喻金萍2628,我每天在微博上发帖不是为了博取大家的同情，而是想要告诉人们，我们夫妻虽然现在日子过得非常艰难，但依然能够感受到社会的温暖，人与人之间最真挚的善良。虽然妻子现在卧病在床，很难很难照顾，但对我个人而言，只要妻子在，我们家就有希望，有温馨。可是为什么有的人却心理这么阴暗。别人正在承受痛苦，你却感到高兴。难道你和你的家人没有生病的那一天吗？ ,{},"[{'pid': '007XVLPmly1gbk18qdsz7j30k00zkdle', 'url': 'https://wx4.sinaimg.cn/orj360/007XVLPmly1gbk18qdsz7j30k00zkdle.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx4.sinaimg.cn/large/007XVLPmly1gbk18qdsz7j30k00zkdle.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,转发微博,{},{}
喻金萍2628,//@朱楼画阁虞相望:说了你们可能会不开心，但现实如此，每天这么多确诊的，作为奇迹般的十天建个医院还不够收治一天确诊的。即使中央也有劲使不出，但愿灾难快点过去，在这种灾难面前，必然有部分人会牺牲自己。确实心痛，但愿心痛之余，让人们有所思考，有所敬畏。,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,一个社区主任怎么如此之恶,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,不想说我们武汉红花会,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,武汉市到底有多少，这样确诊而得不到及时救治的病人？,{},{}
喻金萍2628,//@健美Mg:转发微博,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,回复@成都刘能:谢谢您的关心。现在也不知道以后怎么样，如果运行能够早点结束，我们可能还可以坚持过去。//@成都刘能:加油！,{},{}
喻金萍2628,是先喝双黄连，还是后喝藿香正气水？,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,"//@夙生律师事务所:原来！//@岘覠: //@happy热哥:再怎么解释是洗不白的<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>//@刘鸿雁-侃英语:这小话说的......<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>",{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,但在当今社会，特别是在武汉市这座城市里，你想做个好人，真的很难，很难。,{},{}
喻金萍2628,分享视频   ,"{'id': '4467801180798986', 'stream_url': 'http://f.video.weibocdn.com/002dAMIUlx07AEKXyG5y010412005MzG0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539391&ssig=V0UJ%2BHhSA%2B&KID=unistore,video'}",{}
喻金萍2628,由于昨天天气阴冷，家里取暖器一天就没有关，房间里挺干燥的，虽然有两桶水，但还是不行，妻子喉咙里面的痰液干燥以后咳不出来。从12:30就开始，几乎一晚上都没睡。妻子因为烦躁不停的出汗，然后喝水，喝水以后差不多每隔半个小时小便一以。一直到早上5:00才睡了一会儿。家里的尿片床单都用完了。早上你来第1件事就是洗尿布，然后晒出去，今天天气还挺好。前天洗的被套，的被子又要重新洗一次。晒一下。妻子生病前一直是个挺爱干净的，可是现在因为卧病在床。近5个月只洗了两次头。希望瘟疫早点结束，让妻子能够到医院去，把切开的气管缝合起来。啊，早点能够说话，能够自己吃东西。如果就这样一辈子躺在床上对她，对我来说对太痛苦了。最大的心愿就是妻子能够恢复到这次发病前，能够坐在轮椅车上，可以坐在便盆上大小便。  ,"{'id': '4467800308121603', 'stream_url': 'http://f.video.weibocdn.com/0041QuRIlx07AEKIG16w010412004wji0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539391&ssig=X8BxK9Ugi3&KID=unistore,video'}",{}
喻金萍2628,转发微博,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,这个提议非常好，做得好，是真实版一条被子分半条，热切期待湖北省委，市委，区委积极响应，救民众于水火，共产党人本色,{},{}
喻金萍2628,拿着比许多企事业单位年底分红还高的月工资。过着想怎么花就怎么花的生话，做些遇大事开大会，没事开小会的工作。这哪里是什么红十字会，应该叫做红花会。,{},{}
喻金萍2628,有良知的媒体人,{},{}
喻金萍2628,祝福宝贝健康，历史的见证,{},{}
喻金萍2628,最主要的是对生命的敬畏 //@鄢烈山:转发微博,{},{}
喻金萍2628,无语，不愿评论,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,现在是凌晨1:15。刚刚为妻子抽了一次痰，从元月8日妻子出院回家，自己每天晚上都是这样入睡。从来就没有深度睡眠过。妻子现在意识都很清楚。我平时总是告诉她如果特别难受，就用左手把医疗床的床架使劲的摇，这样的话我就会醒过来。但妻子因为怕吵醒我，许多次都自己忍着。所以现在特别害怕，只要这个床的声音稍微响一下。我都会清醒，爬起来查看一下。看到妻子没什么事以后再睡觉。也不知道这场突如其来的瘟疫还要持续多久？ ,{},{}
喻金萍2628,//@大春哒哒哒:🙏,{},{}
喻金萍2628,"//@重庆新闻哥://@王大大的仙女妈妈:之前天津港爆炸，他是被免职了吧<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>",{},{}
喻金萍2628,清晨第1遍的升旗仪式。每天像这样不停的洗，不行的晒，最少得6遍。遇到下雨天，家里两个取暖器就得24小时不停机的烘干。正常人的生活都已经被打乱，何况像我们这样的一个低保重度残疾人家庭。妻子因病卧床快5个月了。从去年的9月9日下午1:00左右。就是给我说了一句话，就是如有点不舒服，然后送到汉阳医院以后，到现在还没跟我说过一个字。六年多的心血几乎白费，一切又得从头开始。而且妻子这次发病住院，比6年前她第1次突发脑出血住院10个多月以后回家的情况，要困难许多。  ,"{'id': '4467082893393933', 'stream_url': 'http://f.video.weibocdn.com/003MncLDlx07ABAX0NEs01041200kgM60E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539450&ssig=6Aa%2B14bkVG&KID=unistore,video'}",{}
喻金萍2628,武汉作为疫情重灾区，协和医院接收的重病患者又多，医院全体医护人员一直在超负荷工作，市政府，红十字为什么不能安排车辆把收到的捐赠医疗物资及时送到医院呢？难道你们生病了都不是往协和，同济这样的大医院挤l吗,{},{}
喻金萍2628,//@星河元年3://@夙生律师事务所://@维新而治: //@迷幻墙://@桑曲://@雷颐:转发微博,{},{}
喻金萍2628,早上7:30醒来，一直就不停的忙，换尿片，，解大便后把床上跟他中单尿片，纸尿裤都换一遍，然后喂早餐，直到现在妻子刚刚睡着了，我在阳台上眯一会儿，今天的太阳很好。  ,{},"[{'pid': '007XVLPmly1gbfox3llh2j30k00zk4ds', 'url': 'https://wx2.sinaimg.cn/orj360/007XVLPmly1gbfox3llh2j30k00zk4ds.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx2.sinaimg.cn/large/007XVLPmly1gbfox3llh2j30k00zk4ds.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}, {'pid': '007XVLPmly1gbfoxg0ud3j30k00zktk1', 'url': 'https://wx4.sinaimg.cn/orj360/007XVLPmly1gbfoxg0ud3j30k00zktk1.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 640, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx4.sinaimg.cn/large/007XVLPmly1gbfoxg0ud3j30k00zktk1.jpg', 'geo': {'width': '720', 'height': '1280', 'croped': False}}}]"
喻金萍2628,冷漠的社会，无能的运行机制，  ,{},{}
喻金萍2628,假唱  ,{},{}
喻金萍2628,应该提倡  ,{},{}
喻金萍2628,不算  ,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,希些  ,{},"[{'pid': '007XVLPmly1gbeyqf7wypj30k0140nbn', 'url': 'https://wx1.sinaimg.cn/orj360/007XVLPmly1gbeyqf7wypj30k0140nbn.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 720, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx1.sinaimg.cn/large/007XVLPmly1gbeyqf7wypj30k0140nbn.jpg', 'geo': {'width': '720', 'height': '1440', 'croped': False}}}]"
喻金萍2628,确实如此，尸位素餐,{},{}
喻金萍2628,这是我们小区里面老年服务站张站长的儿子的同学家里发生了一切。  ,{},"[{'pid': '007XVLPmly1gbexod2vxlj30k0140q9b', 'url': 'https://wx2.sinaimg.cn/orj360/007XVLPmly1gbexod2vxlj30k0140q9b.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 720, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx2.sinaimg.cn/large/007XVLPmly1gbexod2vxlj30k0140q9b.jpg', 'geo': {'width': '720', 'height': '1440', 'croped': False}}}]"
喻金萍2628,现在在家里什么都得做，一个下岗20多年年过半百什么都不懂的家庭妇男。现在为了因病瘫痪在床的妻子，学会了用吸痰器给她吸痰。换气切的套管。年天还得早晚两次换维护的纱布。室内空气干燥的时候还要给她做雾化。而且这些医疗用品，药店里也越来越难买。网上也没人送。不知道我们本地电视新闻里面说的为困难群众，重度残疾人送医送药，组织巡回医疗队上门服务的承诺是否能够兑现？  ,"{'id': '4466511646228488', 'stream_url': 'http://f.video.weibocdn.com/000SD5UClx07Az54NArC010412009bmd0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539519&ssig=Um9ePtCRXB&KID=unistore,video'}",{}
喻金萍2628,今天天气干燥，妻子喉咙里面痰又咳不出来，现在给她在做雾化。   ,"{'id': '4466497406304289', 'stream_url': 'http://f.video.weibocdn.com/000lCMg2lx07Az1bs5IA010412007B6d0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539519&ssig=XzBEurJYyZ&KID=unistore,video'}",{}
喻金萍2628,转发微博,{},{}
喻金萍2628,是没有参与售卖蔬菜的过程，还是蔬菜卖完以后的钱交给了红十字会。希望武汉红十字会给大众说清楚。,{},{}
喻金萍2628,希望妻子早点好起来，也希望天天有这样的阳光，更希望瘟疫早点走。再这样持续下去，像我们这样的低保重度残疾人家庭，而且现在妻子卧病在床已经快5个月了。都不知道以后怎么生存。而且妻子身体状况像这样持续下去，可能这辈子就难得好起来   ,"{'id': '4466456868618264', 'stream_url': 'http://f.video.weibocdn.com/004ekYBFlx07AyQ7HV9601041200i0C00E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539519&ssig=JRfBfDCWFN&KID=unistore,video'}",{}
喻金萍2628,转发微博,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,无语,{},{}
喻金萍2628,从元月8日妻子出院回家至今。今天是妻子最安静的一个晚上。现在可以睡一两个小时。  ,{},{}
喻金萍2628,天气晴好家里就用电少了一点，可以在外面晒，如果像前几天阴雨连绵，家里就两个取暖器，就得24小时不停的开。因为每隔半个小时差不多就得给妻子换一次尿片。这样的日子还不知道要持续多久。希望妻子在过年以后能够在疫情结束后，到医院去做全面的检查及治疗。  ,"{'id': '4466076428468228', 'stream_url': 'http://f.video.weibocdn.com/000LEBB4lx07AxajDDqU01041200gg2I0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539555&ssig=un0sGcBbEU&KID=unistore,video'}",{}
喻金萍2628,这段时间因为外面疫情严重。我也不敢出门。所以家里很多日常需要的东西都快用光了。通过微博发信息后，很快大家帮助我解决了青菜的问题。这两天都是我们居住的小区，武汉市汉阳区碧水晴天社区的工作人员联系的志愿者，帮我们在外面买东西。从昨天到今天，志愿者李金涛师傅帮我们跑了几个超市，才买到妻子每天所需要的红薯。也感谢社区的工作人员陈龙。 是你们让我们夫妻在这样特殊的时期。感受到社会的温暖，人与人之间的善良。也增加了我们战胜病魔。抵抗疫情的信心。 ,{},"[{'pid': '007XVLPmly1gbddydplv2j31400u00uo', 'url': 'https://wx2.sinaimg.cn/orj360/007XVLPmly1gbddydplv2j31400u00uo.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 270, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx2.sinaimg.cn/large/007XVLPmly1gbddydplv2j31400u00uo.jpg', 'geo': {'width': '1440', 'height': '1080', 'croped': False}}}, {'pid': '007XVLPmly1gbddydzyr6j31400u0juh', 'url': 'https://wx3.sinaimg.cn/orj360/007XVLPmly1gbddydzyr6j31400u0juh.jpg', 'size': 'orj360', 'geo': {'width': 360, 'height': 270, 'croped': False}, 'large': {'size': 'large', 'url': 'https://wx3.sinaimg.cn/large/007XVLPmly1gbddydzyr6j31400u0juh.jpg', 'geo': {'width': '1440', 'height': '1080', 'croped': False}}}]"
喻金萍2628,因为妻子睡的是气垫床。每天翻身以后就容易往下滑。每天就是我一个人在家里帮他翻身，也没人帮忙，现在特殊时期。前天不小心把我气死的时候把腰扭了，现在还没好利索。没办法，只有每天把妻子的床摇下以后，抓着这个气垫床往上提。只有这样才能够让妻子能够睡得上一点。切开的气管就不容易堵住。呼吸也顺畅一点。办法总比困难多吧。希望疫情早点结束。好让妻子到医院里把切开的气管封好，能够让她说话。从嘴里吃东西。早点接受康复治疗，让她重新坐在轮椅上。因为妻子的右腿已经在医院的时候，护理没到位。膝盖下陷已经弯曲不了，而有知觉的左腿现在肌肉萎缩的也挺厉害的。希望通过微博向大家呼吁下，待疫情结束以后，最好有会肢体按摩的师傅，能够到家里给妻子提供按摩治疗。让妻子能够恢复到坐在轮椅上，能够和我说话。对我来说已经就是今生最大的安慰了。非常感谢微博上每一位好心人对我们的关注。  ,"{'id': '4466067536543776', 'stream_url': 'http://f.video.weibocdn.com/003yiQeRlx07Ax7TA58c01041200rojq0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1581539555&ssig=HYZBakvha%2F&KID=unistore,video'}",{}
喻金萍2628,我不知道武汉市还有多少像我们这样的低保重度残疾人在家里，他们得到政府民政部门的救助了吗？，妻子从2013年8月30日因病致残以后。从15年3月开始，因为先一直在家里照顾妻子，没有时间。通过桥北社区向宝丰街办事处，向桥口区民政局。申请慈善救助，但武汉市桥口区民政局以妻子所患疾病不是重特大疾病为由，至今都没有给我们办理过一次慈善救助。我不知道桥口区民政局制定的重特大疾病的标准是什么？因为我妻子住院的时候，武汉市医疗保险中心是以重特大疾病给妻子结算的。而且保险公司也是以重特大疾病支付的保险金。一个脑血管破裂的病人在医院住院治疗10个多月，经历两次开颅手术。除了相关报销的医疗费用是18万余元外。我们个人支付了近20万元这样的疾病，难道还不重吗？都说慈善救助，慈善慈善没有一颗慈悲之心，怎么能够做好善良之事？  ,{},{}
喻金萍2628,转发微博,{},{}
喻金萍2628,也就是说从去年12月29日，武汉市卫生防疫部门和医疗机构已经知道了本市有感染了新型肺炎的患者，上报了市委，市政府吗？,{},{}
喻金萍2628,"//@于建嵘:<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>//@Achyuta德林://@仓酱_: 我又泪崩了，他们用自己的血肉之躯救人们于水火啊<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>//@林水妖:<span class=""url-icon""><img alt=[失望] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shiwang-7925938d93.png"" style=""width:1em; height:1em;"" /></span>",{},{}
喻金萍2628,难得现在可以休息一下，妻子现在睡着了，可以大概睡个把小时吧。虽然每天很累很累。但妻子在身边，心里觉得还是挺欣慰的。人在，家在。   ,"{'id': '4465714439061520', 'stream_url': 'http://f.video.weibocdn.com/000xahGflx07AvzwfSHK01041200aVGn0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539580&ssig=SRKIIpb5QW&KID=unistore,video'}",{}
喻金萍2628,回复@龟兔赛跑V001:妻子是脑出血，这次已是第三次了，第1次是6年前的，2013年8月30日，当时在武汉市汉阳医院住院治疗了10个月。//@龟兔赛跑V001:这是啥病啊？,{},{}
喻金萍2628,在医院里住了三个多月的时候，这个套管是护士每天24小时换一次。回家以后发现这样真的不好，很多时候当妻子身上出汗，喘不过气来的时候就是套管里面的痰液和一些皮肤组织把它堵住了，所以说一般的情况下，她呼吸不畅的时候就得把它换下来。出院的时候在医院里多带了一个回来。每天换下来以后用开水烫把里面的一些杂物把它泡出来以后再冲洗，事实上里面很难清洗的，特别是套管的上头。现在妻子从元月8日出院至今，大部分时间都还好。就是晚上睡着了以后可能就有一点呼吸不畅。虽然妻子不会说话，但是她可以听得懂我说话，所以每一次她感到不舒服的时候，我就让她用左手摇床架，因为他右边的身体现在又瘫痪了。  ,"{'id': '4465701713543188', 'stream_url': 'http://f.video.weibocdn.com/002FsCTIlx07Avw32SPK010412009gbm0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539580&ssig=YDBfdjRhLR&KID=unistore,video'}",{}
喻金萍2628,回复@笨猪咪oo:而且现在又是特殊时期，家里用的纸尿裤用完了以后不知道还买不买得到，而且还有/两包纸尿裤年前在网上订购的，到现在还没有寄到家，很多时候只有把用过的晒干了以后再反复用。//@笨猪咪oo:买那种成人纸尿裤，用完就扱的那种，不用洗，省出很多时间，自己也可以休息一下。,{},{}
喻金萍2628,回复@笨猪咪oo:妻子刚出院回家的时候是每天用的纸尿裤，但是用的挺多的，几乎隔几分钟或10分钟就得换一个。第1天回家的时候差不多用了两包半，费用也太大了，我们承受不了。而且妻子的皮肤比较敏感，尿不湿用多了对她的皮肤有损伤。所以现在每天就用两个纸尿裤反着垫着，然后上面铺一块床单。每次换床单就可以了,{},{}
喻金萍2628,每天这样的流食得做3碗，现在中午喂一碗，然后下午6:00再喂一碗。剩下的一碗就放到明天早上吃，因为早上没时间做。虽然可以从嘴里喂食，但吃的很少，因为喂多了怕呛着，要呛到气管或者呛到肺里面就挺麻烦的。希望疫情能够早点结束，然后把妻子弄到医院，把气管封了以后再做康复，争取能够让她早点站起来。  ,"{'id': '4465687964614690', 'stream_url': 'http://f.video.weibocdn.com/004G5vwDlx07AvtfJ9vy01041200bd4T0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539616&ssig=3NFVIkaxvm&KID=unistore,video'}",{}
喻金萍2628,现在已经做好了。   ,"{'id': '4465686408527874', 'stream_url': 'http://f.video.weibocdn.com/0035Ark6lx07AvrRU6ms010412006ZTB0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539616&ssig=8Mi7y9Nmy3&KID=unistore,video'}",{}
喻金萍2628,每天给妻子做这些吃的，大概就得一个小时左右。还要用搅拌器打碎，然后用注射器通过胃管打进去。   ,"{'id': '4465686068527135', 'stream_url': 'http://f.video.weibocdn.com/001wkLmilx07AvrMGwxO010412007uXH0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&Expires=1581539616&ssig=nyYKv9Eiga&KID=unistore,video'}",{}
